
[2019-07-30 17:55:24.292] 0.00 (PCT)timewhilePumpisOn:169 s
[2019-07-30 17:55:25.296] 0.00 (PCT)timewhilePumpisOn:170 s
[2019-07-30 17:55:26.293] 0.00 (PCT)timewhilePumpisOn:171 s
[2019-07-30 17:55:27.298] 0.00 (PCT)timewhilePumpisOn:172 s
[2019-07-30 17:55:28.303] 0.00 (PCT)timewhilePumpisOn:173 s
[2019-07-30 17:55:29.306] 0.00 (PCT)timewhilePumpisOn:174 s
[2019-07-30 17:55:30.302] 0.00 (PCT)timewhilePumpisOn:175 s
[2019-07-30 17:55:31.309] 0.00 (PCT)timewhilePumpisOn:176 s
[2019-07-30 17:55:32.307] 0.00 (PCT)timewhilePumpisOn:177 s
[2019-07-30 17:55:33.316] 0.00 (PCT)timewhilePumpisOn:178 s
[2019-07-30 17:55:34.306] 0.00 (PCT)timewhilePumpisOn:179 s
[2019-07-30 17:55:35.322] 0.00 (PCT)timewhilePumpisOn:180 s
[2019-07-30 17:55:36.321] 0.00 (PCT)timewhilePumpisOn:181 s
[2019-07-30 17:55:37.317] 0.00 (PCT)timewhilePumpisOn:182 s
[2019-07-30 17:55:38.322] 0.00 (PCT)timewhilePumpisOn:183 s
[2019-07-30 17:55:39.329] 0.00 (PCT)timewhilePumpisOn:184 s
[2019-07-30 17:55:40.331] 0.00 (PCT)timewhilePumpisOn:185 s
[2019-07-30 17:55:41.335] 0.00 (PCT)timewhilePumpisOn:186 s
[2019-07-30 17:55:42.332] 0.00 (PCT)timewhilePumpisOn:187 s
[2019-07-30 17:55:43.339] 0.00 (PCT)timewhilePumpisOn:188 s
[2019-07-30 17:55:44.344] 0.00 (PCT)timewhilePumpisOn:189 s
[2019-07-30 17:55:45.345] 0.00 (PCT)timewhilePumpisOn:190 s
[2019-07-30 17:55:46.348] 0.00 (PCT)timewhilePumpisOn:191 s
[2019-07-30 17:55:47.352] 0.00 (PCT)timewhilePumpisOn:192 s
[2019-07-30 17:55:48.355] 0.00 (PCT)timewhilePumpisOn:193 s
[2019-07-30 17:55:49.353] 0.00 (PCT)timewhilePumpisOn:194 s
[2019-07-30 17:55:50.361] 0.00 (PCT)timewhilePumpisOn:195 s
[2019-07-30 17:55:51.363] 0.00 (PCT)timewhilePumpisOn:196 s
[2019-07-30 17:55:52.365] 0.00 (PCT)timewhilePumpisOn:197 s
[2019-07-30 17:55:53.368] 0.00 (PCT)timewhilePumpisOn:198 s
[2019-07-30 17:55:54.367] 0.00 (PCT)timewhilePumpisOn:199 s
[2019-07-30 17:55:55.376] 0.00 (PCT)timewhilePumpisOn:200 s
[2019-07-30 17:55:56.372] 0.00 (PCT)timewhilePumpisOn:201 s
[2019-07-30 17:55:57.379] 0.00 (PCT)timewhilePumpisOn:202 s
[2019-07-30 17:55:58.380] 0.00 (PCT)timewhilePumpisOn:203 s
[2019-07-30 17:55:59.386] 0.00 (PCT)timewhilePumpisOn:204 s
[2019-07-30 17:56:00.381] 0.00 (PCT)timewhilePumpisOn:205 s
[2019-07-30 17:56:01.388] 0.00 (PCT)timewhilePumpisOn:206 s
[2019-07-30 17:56:02.391] 0.00 (PCT)timewhilePumpisOn:207 s
[2019-07-30 17:56:03.395] 0.00 (PCT)timewhilePumpisOn:208 s
[2019-07-30 17:56:04.395] 0.00 (PCT)timewhilePumpisOn:209 s
[2019-07-30 17:56:05.397] 0.00 (PCT)timewhilePumpisOn:210 s
[2019-07-30 17:56:06.405] 0.00 (PCT)timewhilePumpisOn:211 s
[2019-07-30 17:56:07.405] 0.00 (PCT)timewhilePumpisOn:212 s
