"[2019-05-24 15:38:43.579] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96290.6","CO2/O2 Ratio in ppm","-1.050947"
"[2019-05-24 15:38:44.185] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95970.16","CO2/O2 Ratio in ppm","-1.05064"
"[2019-05-24 15:38:44.787] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96290.6","CO2/O2 Ratio in ppm","-1.050947"
"[2019-05-24 15:38:45.393] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96611.03","CO2/O2 Ratio in ppm","-1.047461"
"[2019-05-24 15:38:45.996] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95970.16","CO2/O2 Ratio in ppm","-1.05064"
"[2019-05-24 15:38:46.601] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96290.6","CO2/O2 Ratio in ppm","-1.050947"
"[2019-05-24 15:38:47.208] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95970.16","CO2/O2 Ratio in ppm","-1.05064"
"[2019-05-24 15:38:47.810] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96611.03","CO2/O2 Ratio in ppm","-1.047461"
"[2019-05-24 15:38:48.416] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","100296.03","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96611.03","CO2/O2 Ratio in ppm","-1.047461"
"[2019-05-24 15:38:49.022] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95970.16","CO2/O2 Ratio in ppm","-1.05064"
